hanja	hangul	require_hanja	require_hangul
轉載	전재	false	false
轉載되다	전재되다	false	false
轉載하다	전재하다	false	false
轉輪	전륜	false	false
轉輪大王	전륜대왕	false	false
轉輪王	전륜왕	false	false
轉輪聖帝	전륜성제	false	false
轉輪聖王	전륜성왕	false	false
轉輪花	전륜화	false	false
轉輪藏	전륜장	false	false
轉輪하다	전륜하다	false	false
轉輸	전수	false	false
轉輸하다	전수하다	false	false
轉轉	전전	false	false
轉轉乞食	전전걸식	false	false
轉轉乞食하다	전전걸식하다	false	false
轉轉流浪	전전유랑	false	false
轉轉漂泊	전전표박	false	false
轉轉漂泊하다	전전표박하다	false	false
轉轉하다	전전하다	false	false
轉轍	전철	false	false
轉轍員	전철원	false	false
轉轍手	전철수	false	false
轉轍機	전철기	false	false
轉轍되다	전철되다	false	false
轉轍하다	전철하다	false	false
轉農	전농	false	false
轉農하다	전농하다	false	false
轉迷開悟	전미개오	false	false
轉送	전송	false	false
轉送되다	전송되다	false	false
轉送하다	전송하다	false	false
轉進	전진	false	false
轉進하다	전진하다	false	false
轉運	전운	false	false
轉運使	전운사	false	false
轉運御使	전운어사	false	false
轉運所	전운소	false	false
轉運署	전운서	false	false
轉運郎廳	전운낭청	false	false
轉運되다	전운되다	false	false
轉運하다	전운하다	false	false
轉過音	전과음	false	false
轉遞	전체	false	false
轉遞되다	전체되다	false	false
轉遞하다	전체하다	false	false
轉遷	전천	false	false
轉遷하다	전천하다	false	false
轉鈴	전령	false	false
轉銹	전수	false	false
轉銹하다	전수하다	false	false
轉鏡儀	전경의	false	false
轉雇	전고	false	false
轉雇하다	전고하다	false	false
轉音	전음	false	false
轉韻	전운	false	false
轉韻하다	전운하다	false	false
轉頭	전두	false	false
轉頭하다	전두하다	false	false
轉飜	전번	false	false
轉餉	전향	false	false
轉餉하다	전향하다	false	false
轉騰	전등	false	false
轉騰하다	전등하다	false	false
轍叉	철차	false	false
轍叉角	철차각	false	false
轍環	철환	false	false
轍環天下	철환천하	false	false
轍環天下하다	철환천하하다	false	false
轍環하다	철환하다	false	false
轍迹	철적	false	false
轍鮒	철부	false	false
轎丁	교정	false	false
轎前婢	교전비	false	false
轎夫	교부	false	false
轎子	교자	false	false
轎子陪	교자배	false	false
轎子꾼	교자꾼	false	false
轎軍	교군	false	false
轎軍꾼	교군꾼	false	false
轎軍하다	교군하다	false	false
轎軒	교헌	false	false
轎輿	교여	false	false
轎輿之制	교여지제	false	false
轎馬	교마	false	false
轎꾼	교꾼	false	false
轑爪	요조	false	false
轑蚤	요조	false	false
轔轔	인린	false	false
轔轔하다	인린하다	false	false
轗壈	감람	false	false
轗壈하다	감람하다	false	false
轗軻	감가	false	false
轗軻하다	감가하다	false	false
轘刑	환형	false	false
轘裂	환열	false	false
轝	여	false	false
轞車	함거	false	false
轟沈	굉침	false	false
轟沈하다	굉침하다	false	false
轟烈	굉렬	false	false
轟烈하다	굉렬하다	false	false
轟然	굉연	false	false
轟然하다	굉연하다	false	false
轟然히	굉연히	false	false
轟發	굉발	false	false
轟發하다	굉발하다	false	false
轟破	굉파	false	false
轟破하다	굉파하다	false	false
轟笑	굉소	false	false
轟笑하다	굉소하다	false	false
轟裂	굉렬	false	false
轟裂하다	굉렬하다	false	false
轟轟	굉굉	false	false
轟轟하다	굉굉하다	false	false
轟轟히	굉굉히	false	false
轟醉	굉취	false	false
轟醉하다	굉취하다	false	false
轟音	굉음	false	false
轟飮	굉음	false	false
轟飮하다	굉음하다	false	false
轡	비	false	false
轡紐	비뉴	false	false
轡繫	비계	false	false
轢傷	역상	false	false
轢傷하다	역상하다	false	false
轢死	역사	false	false
轢死되다	역사되다	false	false
轢死하다	역사하다	false	false
轢殺	역살	false	false
轢殺되다	역살되다	false	false
轢殺하다	역살하다	false	false
轢轆	역록	false	false
辛	신	false	false
辛不合醬	신불합장	false	false
辛丑	신축	false	false
辛亥	신해	false	false
辛亥敎難	신해교난	false	false
辛亥邪獄	신해사옥	false	false
辛亥革命	신해혁명	false	false
辛勝	신승	false	false
辛勝하다	신승하다	false	false
辛勞	신로	false	false
辛勞하다	신로하다	false	false
辛勤	신근	false	false
辛勤하다	신근하다	false	false
辛卯	신묘	false	false
辛卯三奸	신묘삼간	false	false
辛味	신미	false	false
辛味料	신미료	false	false
辛啓榮	신계영	false	false
辛坐	신좌	false	false
辛坐乙向	신좌을향	false	false
辛壬士禍	신임사화	false	false
辛壬獄事	신임옥사	false	false
辛夕汀	신석정	false	false
辛夷	신이	false	false
辛夷苞	신이포	false	false
辛巳	신사	false	false
辛巳誣獄	신사무옥	false	false
辛年	신년	false	false
辛方	신방	false	false
辛日	신일	false	false
辛旽	신돈	false	false
辛時	신시	false	false
辛月	신월	false	false
辛未	신미	false	false
辛未洋擾	신미양요	false	false
辛棄疾	신기질	false	false
辛楚	신초	false	false
辛溫解表	신온해표	false	false
辛烈	신열	false	false
辛烈하다	신열하다	false	false
辛熱	신열	false	false
辛熱樂	신열악	false	false
辛熱춤	신열춤	false	false
辛甘菜	신감채	false	false
辛碩祖	신석조	false	false
辛艱	신간	false	false
辛艱하다	신간하다	false	false
辛苦	신고	false	false
辛苦스럽다	신고스럽다	false	false
辛苦스레	신고스레	false	false
辛苦하다	신고하다	false	false
辛辣	신랄	false	false
辛辣하다	신랄하다	false	false
辛辣히	신랄히	false	false
辛酉	신유	false	false
辛酉敎難	신유교난	false	false
辛酉迫害	신유박해	false	false
辛酉邪獄	신유사옥	false	false
辛酸	신산	false	false
辛酸味	신산미	false	false
辛酸스럽다	신산스럽다	false	false
辛酸하다	신산하다	false	false
辛頞鼻淵	신알비연	false	false
辛香料	신향료	false	false
辜內	고내	false	false
辜負	고부	false	false
辜負하다	고부하다	false	false
辜限	고한	false	false
辟人香	벽인향	false	false
辟卑離國	벽비리국	false	false
辟左右	벽좌우	false	false
辟左右하다	벽좌우하다	false	false
辟支佛	벽지불	false	false
辟易	벽역	false	false
辟易하다	벽역하다	false	false
辟瘟丹	벽온단	false	false
辟瘟新方	벽온신방	false	false
辟穀	벽곡	false	false
辟穀하다	벽곡하다	false	false
辟邪	벽사	false	false
辟邪假面	벽사가면	false	false
辟邪文	벽사문	false	false
辟邪旗	벽사기	false	false
辟邪舞	벽사무	false	false
辟邪色	벽사색	false	false
辟邪하다	벽사하다	false	false
辟除	벽제	false	false
辟除하다	벽제하다	false	false
辟雍	벽옹	false	false
辣手	날수	false	false
辣椒鷄	라조기	false	false
辣油	라유	false	false
辣腕	날완	false	false
辦主	판주	false	false
辦事	판사	false	false
辦備	판비	false	false
辦備되다	판비되다	false	false
辦備하다	판비하다	false	false
辦償	판상	false	false
辦償하다	판상하다	false	false
辦公	판공	false	false
辦公費	판공비	false	false
辦公하다	판공하다	false	false
辦出	판출	false	false
辦出되다	판출되다	false	false
辦出하다	판출하다	false	false
辦務	판무	false	false
辦務官	판무관	false	false
辦務하다	판무하다	false	false
辦壽	판수	false	false
辦壽하다	판수하다	false	false
辦得	판득	false	false
辦得되다	판득되다	false	false
辦得하다	판득하다	false	false
辦濟	판제	false	false
辦濟하다	판제하다	false	false
辦理	판리	false	false
辦理하다	판리하다	false	false
辦納	판납	false	false
辦納하다	판납하다	false	false
辦課	판과	false	false
辦課하다	판과하다	false	false
辦道	판도	false	false
辦道하다	판도하다	false	false
辨	변	false	false
辨似	변사	false	false
辨似하다	변사하다	false	false
辨償	변상	false	false
辨償하다	변상하다	false	false
辨別	변별	false	false
辨別力	변별력	false	false
辨別性	변별성	false	false
辨別閾	변별역	false	false
辨別되다	변별되다	false	false
辨別하다	변별하다	false	false
辨告	변고	false	false
辨告하다	변고하다	false	false
辨唯	변유	false	false
辨定院	변정원	false	false
辨對	변대	false	false
辨對하다	변대하다	false	false
辨明	변명	false	false
辨明套	변명투	false	false
辨明無路	변명무로	false	false
辨明無路하다	변명무로하다	false	false
辨明調	변명조	false	false
辨明하다	변명하다	false	false
辨柄	변병	false	false
辨校	변교	false	false
辨校하다	변교하다	false	false
辨正	변정	false	false
辨正하다	변정하다	false	false
辨法	변법	false	false
辨濟	변제	false	false
辨濟期	변제기	false	false
辨濟하다	변제하다	false	false
辨理	변리	false	false
辨理士	변리사	false	false
辨理士法	변리사법	false	false
辨理하다	변리하다	false	false
辨當	벤또	false	false
辨白	변백	false	false
辨白되다	변백되다	false	false
辨白하다	변백하다	false	false
辨色	변색	false	false
辨色하다	변색하다	false	false
辨覈	변핵	false	false
辨覈하다	변핵하다	false	false
辨訟	변송	false	false
辨訟하다	변송하다	false	false
辨詰	변힐	false	false
辨詰하다	변힐하다	false	false
辨誣	변무	false	false
辨誣使	변무사	false	false
辨誣하다	변무하다	false	false
辨說	변설	false	false
辨說하다	변설하다	false	false
辨證	변증	false	false
辨證法	변증법	false	false
辨證法的	변증법적	false	false
辨證論	변증론	false	false
辨證하다	변증하다	false	false
辨識	변식	false	false
辨識하다	변식하다	false	false
辨釋	변석	false	false
辨釋하다	변석하다	false	false
辨駁	변박	false	false
辨駁하다	변박하다	false	false
辭	사	false	false
辭世	사세	false	false
辭世句	사세구	false	false
辭世하다	사세하다	false	false
辭令	사령	false	false
辭令書	사령서	false	false
辭令狀	사령장	false	false
辭任	사임	false	false
辭任狀	사임장	false	false
辭任辭	사임사	false	false
辭任願	사임원	false	false
辭任하다	사임하다	false	false
辭免	사면	false	false
辭免하다	사면하다	false	false
辭典	사전	false	false
辭典學	사전학	false	false
辭典的	사전적	false	false
辭別	사별	false	false
辭別하다	사별하다	false	false
辭去	사거	false	false
辭去하다	사거하다	false	false
辭受	사수	false	false
辭呈	사정	false	false
辭呈하다	사정하다	false	false
辭命	사명	false	false
辭宗	사종	false	false
辭官	사관	false	false
辭彙	사휘	false	false
辭意	사의	false	false
辭書	사서	false	false
辭朝	사조	false	false
辭朝하다	사조하다	false	false
辭林	사림	false	false
辭歲	사세	false	false
辭歲하다	사세하다	false	false
辭氣	사기	false	false
辭海	사해	false	false
辭源	사원	false	false
辭無礙智	사무애지	false	false
辭狀	사장	false	false
辭盡意不盡	사진의부진	false	false
辭盡意不盡하다	사진의부진하다	false	false
辭神	사신	false	false
辭神하다	사신하다	false	false
辭章	사장	false	false
辭絕	사절	false	false
辭絕하다	사절하다	false	false
辭緣	사연	false	false
辭職	사직	false	false
辭職書	사직서	false	false
辭職請願	사직청원	false	false
辭職請願書	사직청원서	false	false
辭職請願하다	사직청원하다	false	false
辭職願	사직원	false	false
辭職願書	사직원서	false	false
辭職하다	사직하다	false	false
辭色	사색	false	false
辭色不變	사색불변	false	false
辭色不變하다	사색불변하다	false	false
辭藻	사조	false	false
辭表	사표	false	false
辭訣	사결	false	false
辭訣하다	사결하다	false	false
辭說	사설	false	false
辭說孔明歌	사설공명가	false	false
辭說時調	사설시조	false	false
辭說辭說	사설사설	false	false
辭說辭說하다	사설사설하다	false	false
辭說난봉歌	사설난봉가	false	false
辭說쟁이	사설쟁이	false	false
辭說지름時調	사설지름시조	false	false
辭說하다	사설하다	false	false
辭課指南	사과지남	false	false
辭調	사조	false	false
辭謝	사사	false	false
辭謝하다	사사하다	false	false
辭證	사증	false	false
辭讓	사양	false	false
辭讓之心	사양지심	false	false
辭讓하다	사양하다	false	false
辭費	사비	false	false
辭費하다	사비하다	false	false
辭賦	사부	false	false
辭趣	사취	false	false
辭退	사퇴	false	false
辭退하다	사퇴하다	false	false
辭遞	사체	false	false
辭遞하다	사체하다	false	false
辭避	사피	false	false
辭避하다	사피하다	false	false
辭陛	사폐	false	false
辭陛하다	사폐하다	false	false
辭하다	사하다	false	false
辮髮	변발	false	false
辮髮하다	변발하다	false	false
辯	변	false	false
辯佞	변영	false	false
辯協	변협	false	false
辯口	변구	false	false
辯士	변사	false	false
辯天	변천	false	false
辯才	변재	false	false
辯才天	변재천	false	false
辯析	변석	false	false
辯析하다	변석하다	false	false
辯法	변법	false	false
辯無礙智	변무애지	false	false
辯神論	변신론	false	false
辯舌	변설	false	false
辯舌家	변설가	false	false
辯解	변해	false	false
辯解하다	변해하다	false	false
辯論	변론	false	false
辯論主義	변론주의	false	false
辯論人	변론인	false	false
辯論大會	변론대회	false	false
辯論家	변론가	false	false
辯論하다	변론하다	false	false
辯護	변호	false	false
辯護人	변호인	false	false
辯護士	변호사	false	false
辯護士法	변호사법	false	false
辯護權	변호권	false	false
辯護하다	변호하다	false	false
辯難	변난	false	false
辯難攻擊	변난공격	false	false
辯難攻擊하다	변난공격하다	false	false
辯難하다	변난하다	false	false
辯駁	변박	false	false
辯駁하다	변박하다	false	false
辰	진	false	false
辰下	신하	false	false
辰仕申罷	진사신파	false	false
辰仕申罷하다	진사신파하다	false	false
辰初	진초	false	false
辰刻	진각	false	false
辰司	신사	false	false
辰向	진향	false	false
辰國	진국	false	false
辰坐	진좌	false	false
辰坐戌向	진좌술향	false	false
辰宿	진수	false	false
辰巳치	진사치	false	false
辰巳치하다	진사치하다	false	false
辰年	진년	false	false
辰斯王	진사왕	false	false
辰方	진방	false	false
辰日	진일	false	false
辰星	신성	false	false
辰時	진시	false	false
辰月	진월	false	false
辰末	진말	false	false
辰正	진정	false	false
辰沙	진사	false	false
辰王	진왕	false	false
辰生	진생	false	false
辰申仕	진신사	false	false
辰砂	진사	false	false
辰角	진각	false	false
辰韓	진한	false	false
辰韓兩班	진한양반	false	false
辱	욕	false	false
辱交	욕교	false	false
辱及先祖	욕급선조	false	false
辱及父兄	욕급부형	false	false
辱及父兄하다	욕급부형하다	false	false
辱友	욕우	false	false
辱惡談	욕악담	false	false
辱本取自	욕본취자	false	false
辱沙鉢	욕사발	false	false
辱知	욕지	false	false
辱臨	욕림	false	false
辱臨하다	욕림하다	false	false
辱言	욕언	false	false
辱言하다	욕언하다	false	false
辱說	욕설	false	false
辱說질	욕설질	false	false
辱說질하다	욕설질하다	false	false
辱說하다	욕설하다	false	false
辱가마리	욕가마리	false	false
辱감태기	욕감태기	false	false
辱꾸러기	욕꾸러기	false	false
辱되다	욕되다	false	false
辱되이	욕되이	false	false
辱먹다	욕먹다	false	false
辱바가지	욕바가지	false	false
辱보다	욕보다	false	false
辱보이다	욕보이다	false	false
辱사니	욕사니	false	false
辱삼태기	욕삼태기	false	false
辱새	욕새	false	false
辱스럽다	욕스럽다	false	false
辱스레	욕스레	false	false
辱쟁이	욕쟁이	false	false
辱주머니	욕주머니	false	false
辱지거리	욕지거리	false	false
辱지거리하다	욕지거리하다	false	false
辱질	욕질	false	false
辱질하다	욕질하다	false	false
辱치레	욕치레	false	false
辱하다	욕하다	false	false
農	농	false	false
農丁	농정	false	false
農不失時	농불실시	false	false
農事	농사	false	false
農事曆	농사력	false	false
農事法	농사법	false	false
農事直說	농사직설	false	false
農事處	농사처	false	false
農事馬	농사마	false	false
農事고장	농사고장	false	false
農事길	농삿길	false	false
農事꾼	농사꾼	false	false
農事땅	농사땅	false	false
農事말	농삿말	false	false
農事비	농사비	false	false
農事소	농삿소	false	false
農事아비	농사아비	false	false
農事일	농사일	false	false
農事일하다	농사일하다	false	false
農事집	농삿집	false	false
農事짓다	농사짓다	false	false
農事철	농사철	false	false
農事치	농사치	false	false
農事치기	농사치기	false	false
農事터	농사터	false	false
農事하다	농사하다	false	false
農人	농인	false	false
農作	농작	false	false
農作業	농작업	false	false
農作物	농작물	false	false
農作하다	농작하다	false	false
農債	농채	false	false
農兵	농병	false	false
農具	농구	false	false
農具자루	농구자루	false	false
農利	농리	false	false
農副産物	농부산물	false	false
農功	농공	false	false
農功歌舞	농공가무	false	false
農務	농무	false	false
農務別監	농무별감	false	false
農務局	농무국	false	false
農務都監	농무도감	false	false
農勤	농근	false	false
農化學	농화학	false	false
農協	농협	false	false
農占	농점	false	false
農司巖	농사암	false	false
農商	농상	false	false
農商務	농상무	false	false
農商大臣	농상대신	false	false
農商局	농상국	false	false
農商工	농상공	false	false
農商工部	농상공부	false	false
農商工部協辦	농상공부협판	false	false
農商衙門	농상아문	false	false
農器	농기	false	false
農器具	농기구	false	false
農圃	농포	false	false
農園	농원	false	false
農土	농토	false	false
農土干	농토한	false	false
農土汗	농토한	false	false
農地	농지	false	false
農地令	농지령	false	false
農地稅	농지세	false	false
農地造成	농지조성	false	false
農場	농장	false	false
農場主	농장주	false	false
農外所得	농외소득	false	false
農大	농대	false	false
農夫	농부	false	false
農夫歌	농부가	false	false
農夫漢	농부한	false	false
農奴	농노	false	false
農奴制	농노제	false	false
農奴化	농노화	false	false
農奴化되다	농노화되다	false	false
農奴化하다	농노화하다	false	false
農奴的	농노적	false	false
農婦	농부	false	false
農學	농학	false	false
農學者	농학자	false	false
農學部	농학부	false	false
農安	눙안	false	false
農家	농가	false	false
農家月令歌	농가월령가	false	false
農家集成	농가집성	false	false
農家집	농갓집	false	false
農山漁村	농산어촌	false	false
農巖	농암	false	false
農巖遺識	농암유지	false	false
農巖集	농암집	false	false
農工	농공	false	false
農工業	농공업	false	false
農布	농포	false	false
農帽	농모	false	false
農幕	농막	false	false
農廬集	농려집	false	false
農廳	농청	false	false
農形	농형	false	false
農戶	농호	false	false
農所	농소	false	false
農振廳	농진청	false	false
農政	농정	false	false
農政全書	농정전서	false	false
農政學	농정학	false	false
農政撮要	농정촬요	false	false
農政新書	농정신서	false	false
農旗	농기	false	false
農旗歲拜	농기세배	false	false
農旗牌	농기패	false	false
農旗맞이	농기맞이	false	false
農旗뺏기	농기뺏기	false	false
農旗싸움	농기싸움	false	false
農時	농시	false	false
農時方劇	농시방극	false	false
農時方劇하다	농시방극하다	false	false
農時方張	농시방장	false	false
農時方張하다	농시방장하다	false	false
農書	농서	false	false
農書總論	농서총론	false	false
農書諺解	농서언해	false	false
農會	농회	false	false
農月	농월	false	false
農期	농기	false	false
農木	농목	false	false
農本	농본	false	false
農本主義	농본주의	false	false
農本國	농본국	false	false
農本思想	농본사상	false	false
農村	농촌	false	false
農村物	농촌물	false	false
農村맛	농촌맛	false	false
農村집	농촌집	false	false
農林	농림	false	false
農林業	농림업	false	false
農林部	농림부	false	false
農根	농근	false	false
農桑	농상	false	false
農桑輯要	농상집요	false	false
農業	농업	false	false
農業人	농업인	false	false
農業史	농업사	false	false
農業品	농업품	false	false
農業商品	농업상품	false	false
農業國	농업국	false	false
農業土地	농업토지	false	false
農業地	농업지	false	false
農業用水	농업용수	false	false
農業界	농업계	false	false
農業的	농업적	false	false
農業郡	농업군	false	false
農樂	농악	false	false
農樂手	농악수	false	false
農樂舞	농악무	false	false
農樂隊	농악대	false	false
農機	농기	false	false
農機械	농기계	false	false
農歌	농가	false	false
農民	농민	false	false
農民夜學	농민야학	false	false
農民軍	농민군	false	false
農民黨	농민당	false	false
農水産	농수산	false	false
農水産業	농수산업	false	false
農水産物	농수산물	false	false
農況	농황	false	false
農法	농법	false	false
農活	농활	false	false
農淵輓別	농연만별	false	false
農漁家	농어가	false	false
農漁村	농어촌	false	false
農漁民	농어민	false	false
農濁	농탁	false	false
農父	농부	false	false
農牛	농우	false	false
農牧	농목	false	false
農牧場	농목장	false	false
農牧民	농목민	false	false
農理	농리	false	false
農産	농산	false	false
農産品	농산품	false	false
農産業	농산업	false	false
農産物	농산물	false	false
農産高	농산고	false	false
農用	농용	false	false
農用林	농용림	false	false
農畜	농축	false	false
農畜産物	농축산물	false	false
農監	농감	false	false
農監하다	농감하다	false	false
農神	농신	false	false
農神祭	농신제	false	false
農祭	농제	false	false
農科	농과	false	false
農穀	농곡	false	false
農窮期	농궁기	false	false
農笠	농립	false	false
農笠帽	농립모	false	false
農節	농절	false	false
農糧	농량	false	false
農繁	농번	false	false
農繁期	농번기	false	false
農老	농로	false	false
農者	농자	false	false
農耕	농경	false	false
農耕作	농경작	false	false
農耕儀禮	농경의례	false	false
農耕地	농경지	false	false
農耕期	농경기	false	false
農耕機	농경기	false	false
農耕하다	농경하다	false	false
農舍	농사	false	false
農舞	농무	false	false
農草	농초	false	false
農莊	농장	false	false
農藝	농예	false	false
農藥	농약	false	false
農藥學	농약학	false	false
農處	농처	false	false
農蠶	농잠	false	false
農談	농담	false	false
農謠	농요	false	false
農資	농자	false	false
農資金	농자금	false	false
農路	농로	false	false
農車	농거	false	false
農軍	농군	false	false
農軍살이	농군살이	false	false
農軍살이하다	농군살이하다	false	false
農道	농도	false	false
農酒	농주	false	false
農鑛局	농광국	false	false
農閑	농한	false	false
農閑期	농한기	false	false
農隙	농극	false	false
農饌	농찬	false	false
農馬	농마	false	false
農高	농고	false	false
農꾼	농꾼	false	false
農상旗	농상기	false	false
農철	농철	false	false
農터	농터	false	false
農투성이	농투성이	false	false
辵받침	책받침	false	false
迂儒	우유	false	false
迂叟	우수	false	false
迂回	우회	false	false
迂回的	우회적	false	false
迂回하다	우회하다	false	false
迂妄	오망	false	false
迂妄스럽다	오망스럽다	false	false
迂妄스레	오망스레	false	false
迂妄하다	오망하다	false	false
迂廻	우회	false	false
迂廻的	우회적	false	false
迂廻線	우회선	false	false
迂廻術	우회술	false	false
迂廻路	우회로	false	false
迂廻하다	우회하다	false	false
迂怪	오괴	false	false
迂怪하다	오괴하다	false	false
迂愚	우우	false	false
迂愚하다	우우하다	false	false
迂曲	우곡	false	false
迂曲하다	우곡하다	false	false
迂書	우서	false	false
迂疏	우소	false	false
迂疏하다	우소하다	false	false
迂緩	우완	false	false
迂言	우언	false	false
迂路	우로	false	false
迂達赤	우달치	false	false
迂遠	우원	false	false
迂遠思考	우원사고	false	false
迂遠하다	우원하다	false	false
迂闊	오활	false	false
迂闊하다	오활하다	false	false
迂餘曲折	우여곡절	false	false
迄今	흘금	false	false
迄可休矣	흘가휴의	false	false
迅傳	신전	false	false
迅傳하다	신전하다	false	false
迅急	신급	false	false
迅急하다	신급하다	false	false
迅擊	신격	false	false
迅擊하다	신격하다	false	false
迅疾	신질	false	false
迅疾하다	신질하다	false	false
迅羽	신우	false	false
迅走	신주	false	false
迅走하다	신주하다	false	false
迅辦	신판	false	false
迅辦하다	신판하다	false	false
迅速	신속	false	false
迅速性	신속성	false	false
迅速하다	신속하다	false	false
迅速히	신속히	false	false
迅雨	신우	false	false
迅雷	신뢰	false	false
迅風	신풍	false	false
迅駛	신사	false	false
迅駛하다	신사하다	false	false
迊判	잡판	false	false
迊干	잡간	false	false
迊飡	잡찬	false	false
迎入	영입	false	false
迎入되다	영입되다	false	false
迎入하다	영입하다	false	false
迎刃自解	영인자해	false	false
迎刃自解하다	영인자해하다	false	false
迎勅	영칙	false	false
迎勅하다	영칙하다	false	false
迎卜	영복	false	false
迎卜하다	영복하다	false	false
迎合	영합	false	false
迎合主義	영합주의	false	false
迎合되다	영합되다	false	false
迎合하다	영합하다	false	false
迎哭	영곡	false	false
迎哭하다	영곡하다	false	false
迎妻	영처	false	false
迎妻하다	영처하다	false	false
迎寒	영한	false	false
迎寒하다	영한하다	false	false
迎年	영년	false	false
迎年하다	영년하다	false	false
迎恩門	영은문	false	false
迎意	영의	false	false
迎意하다	영의하다	false	false
迎慰使	영위사	false	false
迎戰	영전	false	false
迎戰하다	영전하다	false	false
迎接	영접	false	false
迎接하다	영접하다	false	false
迎擊	영격	false	false
迎擊하다	영격하다	false	false
迎敵	영적	false	false
迎敵하다	영적하다	false	false
迎新	영신	false	false
迎新하다	영신하다	false	false
迎日灣	영일만	false	false
迎日郡	영일군	false	false
迎春	영춘	false	false
迎春花	영춘화	false	false
迎春하다	영춘하다	false	false
迎晨	영신	false	false
迎月	영월	false	false
迎月臺	영월대	false	false
迎月하다	영월하다	false	false
迎歲	영세	false	false
迎歲하다	영세하다	false	false
迎神	영신	false	false
迎神君歌	영신군가	false	false
迎神樂	영신악	false	false
迎神禮	영신례	false	false
迎神하다	영신하다	false	false
迎祥詩	영상시	false	false
迎秋	영추	false	false
迎秋門	영추문	false	false
迎秋頌	영추송	false	false
迎秋하다	영추하다	false	false
迎立	영립	false	false
迎立하다	영립하다	false	false
迎聘	영빙	false	false
迎聘하다	영빙하다	false	false
迎見	영견	false	false
迎見하다	영견하다	false	false
迎角	영각	false	false
迎詔門	영조문	false	false
迎諡	영시	false	false
迎諡하다	영시하다	false	false
迎謁	영알	false	false
迎謁하다	영알하다	false	false
迎賓	영빈	false	false
迎賓館	영빈관	false	false
迎賓하다	영빈하다	false	false
迎送	영송	false	false
迎送하다	영송하다	false	false
迎鑾	영란	false	false
迎鑾하다	영란하다	false	false
迎阿	영아	false	false
迎阿하다	영아하다	false	false
迎鞍頭	영안두	false	false
迎風熱淚	영풍열루	false	false
迎餞	영전	false	false
迎餞하다	영전하다	false	false
迎香	영향	false	false
迎鼓	영고	false	false
近	근	false	false
近世	근세	false	false
近世史	근세사	false	false
近世朝鮮	근세조선	false	false
近事	근사	false	false
近事女	근사녀	false	false
近事男	근사남	false	false
近交係數	근교계수	false	false
近交系	근교계	false	false
近仇首王	근구수왕	false	false
近仗	근장	false	false
近仗上將軍	근장상장군	false	false
近仗上護軍	근장상호군	false	false
近仗大將軍	근장대장군	false	false
近仗大護軍	근장대호군	false	false
近仗軍士	근장군사	false	false
近代	근대	false	false
近代主義	근대주의	false	false
近代人	근대인	false	false
近代劇	근대극	false	false
近代化	근대화	false	false
近代化되다	근대화되다	false	false
近代化하다	근대화하다	false	false
近代史	근대사	false	false
近代式	근대식	false	false
近代性	근대성	false	false
近代法	근대법	false	false
近代派	근대파	false	false
近代的	근대적	false	false
近代監査	근대감사	false	false
近代精神	근대정신	false	false
近代謠	근대요	false	false
近似	근사	false	false
近似値	근사치	false	false
近似式	근사식	false	false
近似性	근사성	false	false
近似解	근사해	false	false
近似計算	근사계산	false	false
近似計算하다	근사계산하다	false	false
近似값	근삿값	false	false
近似풀이	근사풀이	false	false
近似하다	근사하다	false	false
近似히	근사히	false	false
近住	근주	false	false
近住律儀	근주율의	false	false
近住하다	근주하다	false	false
近作	근작	false	false
近來	근래	false	false
近侍	근시	false	false
近侍官	근시관	false	false
近侍하다	근시하다	false	false
近侯	근후	false	false
近信	근신	false	false
近信하다	근신하다	false	false
近側停車場	근측정거장	false	false
近傍	근방	false	false
近刊	근간	false	false
近刊하다	근간하다	false	false
近勢	근세	false	false
近半	근반	false	false
近口	근구	false	false
近口하다	근구하다	false	false
近古	근고	false	false
近古史	근고사	false	false
近可	근가	false	false
近可하다	근가하다	false	false
近可히	근가히	false	false
近君之服	근군지복	false	false
近因	근인	false	false
近國	근국	false	false
近地	근지	false	false
近地點	근지점	false	false
近地點潮	근지점조	false	false
近境	근경	false	false
近墨者黑	근묵자흑	false	false
近姻	근인	false	false
近宗	근종	false	false
近家	근가	false	false
近寫畫面	근사화면	false	false
近寸	근촌	false	false
近山	근산	false	false
近巡	근순	false	false
近年	근년	false	false
近幸	근행	false	false
近彈	근탄	false	false
近影	근영	false	false
近思	근사	false	false
近思錄	근사록	false	false
近思錄釋義	근사록석의	false	false
近思하다	근사하다	false	false
近憂	근우	false	false
近戚	근척	false	false
近戰	근전	false	false
近戰하다	근전하다	false	false
近接	근접	false	false
近接戰	근접전	false	false
近接되다	근접되다	false	false
近接하다	근접하다	false	false
近方	근방	false	false
近族	근족	false	false
近日	근일	false	false
近日點	근일점	false	false
近星點	근성점	false	false
近時	근시	false	false
近景	근경	false	false
近朱近墨	근주근묵	false	false
近村	근촌	false	false
近東	근동	false	false
近東鹽	근동염	false	false
近業	근업	false	false
近歲	근세	false	false
近民	근민	false	false
近江	근강	false	false
近況	근황	false	false
近泮	근반	false	false
近洞	근동	false	false
近海	근해	false	false
近海魚	근해어	false	false
近火	근화	false	false
近狀	근상	false	false
近現代	근현대	false	false
近理	근리	false	false
近理하다	근리하다	false	false
近畿	근기	false	false
近畿江外	근기강외	false	false
近眼鏡	근안경	false	false
近着	근착	false	false
近着되다	근착되다	false	false
近着하다	근착하다	false	false
近稱	근칭	false	false
近紫外線	근자외선	false	false
近緣	근연	false	false
