hanja	hangul	require_hanja	require_hangul
똘리幕	똘리막	false	false
똥別나다	똥별나다	false	false
똥常늠	똥상늠	false	false
똥廁間	똥측간	false	false
똥燒酒	똥소주	false	false
똥고란床	똥고란상	false	false
똥돗間	똥돗간	false	false
똥딧間	똥딧간	false	false
똥물桶	똥물통	false	false
똥치村	똥치촌	false	false
똥치窟	똥치굴	false	false
똥특間	똥특간	false	false
뙌醬	뙌장	false	false
뚜가리醬	뚜가리장	false	false
뚝性	뚝성	false	false
뛰紙	뛰지	false	false
뜬奉事	뜬봉사	false	false
뜬물桶	뜬물통	false	false
뜸桶	뜸통	false	false
띠封하다	띠봉하다	false	false
띠甲長	띠갑장	false	false
띠紙	띠지	false	false
띠醬	띠장	false	false
띠넌粥	띠넌죽	false	false
띠연粥	띠연죽	false	false
마고間	마고간	false	false
마디木	마디목	false	false
마라草	마라초	false	false
마른행지布	마른행지포	false	false
마리房	마리방	false	false
마릿房	마릿방	false	false
마릿門	마릿문	false	false
마부間	마부간	false	false
마쉬間	마쉬간	false	false
마우릿間	마우릿간	false	false
막手	막수	false	false
막談	막담	false	false
막豆腐	막두부	false	false
막醬	막장	false	false
막間	막간	false	false
막내三寸	막내삼촌	false	false
막내叔父	막내숙부	false	false
막내孫주	막내손주	false	false
막내孫지	막내손지	false	false
막줄宕巾	막줄탕건	false	false
만구江山	만구강산	false	false
만벵通治	만벵통치	false	false
만하冊	만하책	false	false
만하房	만하방	false	false
맏三寸	맏삼촌	false	false
말參預	말참예	false	false
말廳	말청	false	false
말草	말초	false	false
말葬	말장	false	false
말農事	말농사	false	false
말飯饌	말반찬	false	false
말馬廏	말마구	false	false
말馬廏間	말마구간	false	false
말잣喪制	말잣상제	false	false
맘粥	맘죽	false	false
맘褓자기	맘보자기	false	false
맘褓재기	맘보재기	false	false
맞擇日	맞택일	false	false
맞錢	맞전	false	false
맞門	맞문	false	false
매方席	매방석	false	false
매귀間	매귀간	false	false
매귓間	매귓간	false	false
맥方席	맥방석	false	false
맨날千날	맨날천날	false	false
맴草	맴초	false	false
맴褓따리	맴보따리	false	false
맴褓재기	맴보재기	false	false
맷中쎄	맷중쎄	false	false
맷독方席	맷독방석	false	false
맷돌方席	맷돌방석	false	false
맹封堂	맹봉당	false	false
맹無識	맹무식	false	false
머거리總角	머거리총각	false	false
머구리總角	머구리총각	false	false
머스마態	머스마태	false	false
머이桶	머이통	false	false
먹板	먹판	false	false
먹草	먹초	false	false
먹長魚	먹장어	false	false
먼山바래기	먼산바래기	false	false
먼山뵈기	먼산뵈기	false	false
먼자番	먼자번	false	false
먼젯番	먼젯번	false	false
멀房	멀방	false	false
멀구酒	멀구주	false	false
멈桶	멈통	false	false
멍멍이湯	멍멍이탕	false	false
메方席	메방석	false	false
메畓	메답	false	false
메饌	메찬	false	false
메탁機	메탁기	false	false
멕漆하다	멕칠하다	false	false
멕이桶	멕이통	false	false
멘事務所	멘사무소	false	false
멘도器	멘도기	false	false
멘살米飮	멘살미음	false	false
멘쌀米飮	멘쌀미음	false	false
멘헤室	멘헤실	false	false
멘헤所	멘헤소	false	false
멘헤證	멘헤증	false	false
멧器	멧기	false	false
멧祭	멧제	false	false
멧산재褓따리	멧산재보따리	false	false
멩砲手	멩포수	false	false
멩곡集	멩곡집	false	false
멩년度	멩년도	false	false
모種터	모종터	false	false
모개酒	모개주	false	false
모개이帳	모개이장	false	false
모게이帳	모게이장	false	false
모게이香	모게이향	false	false
모구帳	모구장	false	false
모구藥	모구약	false	false
모구香	모구향	false	false
모깐銃	모깐총	false	false
모둠伐草	모둠벌초	false	false
모둠掃墳	모둠소분	false	false
모른按酒	모른안주	false	false
모른飯饌	모른반찬	false	false
모린按酒	모린안주	false	false
모린飯饌	모린반찬	false	false
모린행지布	모린행지포	false	false
모새桶	모새통	false	false
모시桶	모시통	false	false
모싯間	모싯간	false	false
모욕桶	모욕통	false	false
모욕湯	모욕탕	false	false
목桶	목통	false	false
목聲	목성	false	false
목馬	목마	false	false
목강桶	목강통	false	false
목용湯	목용탕	false	false
목출帽子	목출모자	false	false
목테水巾	목테수건	false	false
몬독板	몬독판	false	false
몯喪主	몯상주	false	false
몯喪制	몯상제	false	false
몸張	몸장	false	false
몸菜	몸채	false	false
몹시桶	몹시통	false	false
못자릿間	못자릿간	false	false
몽枕지	몽침지	false	false
몽땅鉛筆	몽땅연필	false	false
뫼饌	뫼찬	false	false
무色것	무색것	false	false
무기筒	무기통	false	false
무랑大福	무랑대복	false	false
무삼者	무삼자	false	false
무선氣	무선기	false	false
무성木	무성목	false	false
무수粥	무수죽	false	false
무시乾菜	무시건채	false	false
무시煎	무시전	false	false
묵湯	묵탕	false	false
묵長魚	묵장어	false	false
묵덕樵軍	묵덕초군	false	false
묵덕醬	묵덕장	false	false
묵운醬	묵운장	false	false
문相	문상	false	false
문醬	문장	false	false
문앜房	문앜방	false	false
문에鳶	문에연	false	false
문지板	문지판	false	false
문칸房	문칸방	false	false
물便	물편	false	false
물太	물태	false	false
물手巾	물수건	false	false
물方席	물방석	false	false
물明太	물명태	false	false
물水缸	물수항	false	false
물甘酒	물감주	false	false
물缸	물항	false	false
물醬	물장	false	false
물靑苔	물청태	false	false
물레飛行機	물레비행기	false	false
물미藥	물미약	false	false
물천魚	물천어	false	false
물흑湯	물흑탕	false	false
뭉將軍	뭉장군	false	false
미끄럼板	미끄럼판	false	false
미롱紙	미롱지	false	false
미장門	미장문	false	false
미창門	미창문	false	false
믹이桶	믹이통	false	false
민長魚	민장어	false	false
민물長魚	민물장어	false	false
밀筍	밀순	false	false
밀紙	밀지	false	false
밀醬국	밀장국	false	false
밀門	밀문	false	false
밀가리醬국	밀가리장국	false	false
밀대帽子	밀대모자	false	false
밀데帽子	밀데모자	false	false
밀장門	밀장문	false	false
밈長魚	밈장어	false	false
밉相구디기	밉상구디기	false	false
밉相시리	밉상시리	false	false
밉相지기다	밉상지기다	false	false
바깟門	바깟문	false	false
바눌方席	바눌방석	false	false
바다生鮮	바다생선	false	false
바다뱀長魚	바다뱀장어	false	false
바닷生鮮	바닷생선	false	false
바당間	바당간	false	false
바당鬼神	바당귀신	false	false
바둑板겉다	바둑판겉다	false	false
바라지門	바라지문	false	false
바앗室	바앗실	false	false
바앗間	바앗간	false	false
바앙間	바앙간	false	false
바앳間	바앳간	false	false
바이山	바이산	false	false
바장桶	바장통	false	false
바주門	바주문	false	false
바지長대	바지장대	false	false
바지랑長대	바지랑장대	false	false
바지랭이長대	바지랭이장대	false	false
박雨傘	박주산	false	false
박주雨傘	박주우산	false	false
밖父母	밖부모	false	false
반생器	반생기	false	false
발板	발판	false	false
발板대기	발판대기	false	false
발板대이	발판대이	false	false
발락魚	발락어	false	false
밤長魚	밤장어	false	false
밥桶	밥통	false	false
밥桶가리	밥통가리	false	false
밥蟲이	밥충이	false	false
밥食器	밥식기	false	false
밧七星	밧칠성	false	false
밧主人	밧주인	false	false
밧喪制	밧상제	false	false
밧査頓	밧사돈	false	false
방間	방간	false	false
방구筒물레	방구통물레	false	false
방앙間	방앙간	false	false
방앳間	방앳간	false	false
방엣間	방엣간	false	false
방파鳶	방파연	false	false
밭蔘	밭삼	false	false
배草席	배초석	false	false
배겉査頓	배겉사돈	false	false
배깟主人	배깟주인	false	false
배깟兩班	배깟양반	false	false
배깟喪制	배깟상제	false	false
배깟房	배깟방	false	false
배깟所聞	배깟소문	false	false
배깟消息	배깟소식	false	false
배깟父母	배깟부모	false	false
배깟食口	배깟식구	false	false
배깥便所	배깥변소	false	false
배깥兩班	배깥양반	false	false
배깥喪制	배깥상제	false	false
배깥門	배깥문	false	false
배꺁兩班	배꺁양반	false	false
배꺁喪制	배꺁상제	false	false
배꺁門	배꺁문	false	false
배껕兩班	배껕양반	false	false
배껕喪主	배껕상주	false	false
배껕査頓	배껕사돈	false	false
배낕主人	배낕주인	false	false
배낕兩班	배낕양반	false	false
배낕査頓	배낕사돈	false	false
배무長魚	배무장어	false	false
배미長魚	배미장어	false	false
배안엣病身	배안엣병신	false	false
배얌長魚	배얌장어	false	false
배염長魚	배염장어	false	false
배음長魚	배음장어	false	false
배재門	배재문	false	false
백갑草꼿	백갑초꼿	false	false
백빌湯	백빌탕	false	false
백장大笑	백장대소	false	false
백필湯	백필탕	false	false
백하店	백하점	false	false
뱃龍神	뱃용신	false	false
뱃구뭉時計	뱃구뭉시계	false	false
뱅기場	뱅기장	false	false
뱅앗間	뱅앗간	false	false
뱅패鳶	뱅패연	false	false
뱜長魚	뱜장어	false	false
버버리掌匣	버버리장갑	false	false
버부리掌匣	버부리장갑	false	false
버점藥	버점약	false	false
벅食칼	벅식칼	false	false
벙치掌匣	벙치장갑	false	false
벜食칼	벜식칼	false	false
베機械	베기계	false	false
베農事	베농사	false	false
베니아合板	베니아합판	false	false
베니아板	베니아판	false	false
베락富者	베락부자	false	false
베락欌	베락장	false	false
베락치기工夫	베락치기공부	false	false
베랜間	베랜간	false	false
베럼間	베럼간	false	false
베실兩班	베실양반	false	false
벡墻	벡장	false	false
벡梧桐	벡오동	false	false
벡面	벡면	false	false
벡갑草꼿	벡갑초꼿	false	false
벡돌工	벡돌공	false	false
벡장門	벡장문	false	false
벤冬至달	벤동짓달	false	false
벤디骨	벤디골	false	false
벤비藥	벤비약	false	false
벤소間	벤소간	false	false
벤솟間	벤솟간	false	false
벤압器	벤압기	false	false
벤오士	벤오사	false	false
벤전所	벤전소	false	false
벤호士	벤호사	false	false
벨世上	벨세상	false	false
벨事件	벨사건	false	false
벨人物	벨인물	false	false
벨問題	벨문제	false	false
벨手段	벨수단	false	false
벨支障	벨지장	false	false
벨道理	벨도리	false	false
벨안間	벨안간	false	false
벳機械	벳기계	false	false
벳種子	벳종자	false	false
벳間	벳간	false	false
벵問安	벵문안	false	false
벵喇叭	벵나발	false	false
벵아리桶	벵아리통	false	false
벵충害	벵충해	false	false
벹氣	벹기	false	false
벼갯머리訟事	벼갯머리송사	false	false
벼너士	벼너사	false	false
벽蟲	벽충	false	false
변네士	변네사	false	false
볏種子	볏종자	false	false
병아리欌	병아리장	false	false
보래色	보래색	false	false
보리同甲	보리동갑	false	false
보리配匹	보리배필	false	false
보릿대帽子	보릿대모자	false	false
보석魚	보석어	false	false
보선本	보선본	false	false
보오者	보오자	false	false
보항客主	보항객주	false	false
보항客主집	보항객줏집	false	false
보항錢	보항전	false	false
봉桶	봉통	false	false
봉송花	봉송화	false	false
봉창鳶	봉창연	false	false
봉토紙	봉토지	false	false
봌大門	봌대문	false	false
봌門	봌문	false	false
부기多男	부기다남	false	false
부님性	부님성	false	false
부뜸性	부뜸성	false	false
부루網	부루망	false	false
부림奉畓	부림봉답	false	false
부릿網	부릿망	false	false
부릿間	부릿간	false	false
부석門	부석문	false	false
부얼桶	부얼통	false	false
부엌大門	부엌대문	false	false
부줏間	부줏간	false	false
부찌査頓	부찌사돈	false	false
북도七星	북도칠성	false	false
북방色	북방색	false	false
북지房	북지방	false	false
분영色	분영색	false	false
분응色	분응색	false	false
분형色	분형색	false	false
불常넘	불상넘	false	false
불筒	불통	false	false
불랑者	불랑자	false	false
불멘症	불멘증	false	false
불무廳	불무청	false	false
불무間	불무간	false	false
불뭇間	불뭇간	false	false
불미間	불미간	false	false
불밋間	불밋간	false	false
불앙黨	불앙당	false	false
붓桶	붓통	false	false
비개속桶	비개속통	false	false
비갯머리訟事	비갯머리송사	false	false
비나木	비나목	false	false
비눌漆	비눌칠	false	false
비렁間	비렁간	false	false
비사리草幕	비사리초막	false	false
비암長魚	비암장어	false	false
비앙機	비앙기	false	false
비앵機	비앵기	false	false
비얌長魚	비얌장어	false	false
비양場	비양장	false	false
비양機	비양기	false	false
비양기場	비양기장	false	false
비얭機	비얭기	false	false
비영機	비영기	false	false
비옝機	비옝기	false	false
비응機	비응기	false	false
비형機	비형기	false	false
빈筒	빈통	false	false
빈솟間	빈솟간	false	false
빈자門	빈자문	false	false
빚債	빚채	false	false
빠섬醬	빠섬장	false	false
빠숨醬	빠숨장	false	false
빠점醬	빠점장	false	false
빡酒	빡주	false	false
빤닥手	빤닥수	false	false
빤닥지鳶	빤닥지연	false	false
빰長魚	빰장어	false	false
빼닫間	빼닫간	false	false
빼답間	빼답간	false	false
빼빼將軍	빼빼장군	false	false
뺄間	뺄간	false	false
뻘桶	뻘통	false	false
뻬骨	뻬골	false	false
뻿骨	뻿골	false	false
뽁닥陽地	뽁닥양지	false	false
뽈락魚	뽈락어	false	false
뿔덕農軍	뿔덕농군	false	false
뿔떡固執	뿔떡고집	false	false
삐가리桶	삐가리통	false	false
삔針	삔침	false	false
삘가리桶	삘가리통	false	false
삥아리桶	삥아리통	false	false
사熱	사열	false	false
사걸貰	사걸세	false	false
사나의喪制	사나의상제	false	false
사나의査頓	사나의사돈	false	false
사둔宅	사둔댁	false	false
사라門	사라문	false	false
사랍門	사랍문	false	false
사랑間	사랑간	false	false
사러門	사러문	false	false
사럽門	사럽문	false	false
사레門	사레문	false	false
사름房	사름방	false	false
사리門	사리문	false	false
사릿門	사릿문	false	false
사모室	사모실	false	false
사무冠帶	사무관대	false	false
사바리工事	사바리공사	false	false
사초房	사초방	false	false
산宅	산댁	false	false
살작門	살작문	false	false
살채기門	살채기문	false	false
삼上峯	삼상봉	false	false
삼무喪	삼무상	false	false
삽재기門	삽재기문	false	false
삽적門	삽적문	false	false
상방門	상방문	false	false
새房	새방	false	false
새洑도랑	새봇도랑	false	false
새甘藷	새감저	false	false
새肝腸	새간장	false	false
새랍門	새랍문	false	false
새루門	새루문	false	false
새르門	새르문	false	false
새릅門	새릅문	false	false
새리門	새리문	false	false
새립門	새립문	false	false
새릿門	새릿문	false	false
새뱅이매운湯	새뱅이매운탕	false	false
새벅朝飯	새벅조반	false	false
새벅鐘	새벅종	false	false
새벡鐘	새벡종	false	false
새복鐘	새복종	false	false
새북鐘	새북종	false	false
새살門	새살문	false	false
새새宅	새새댁	false	false
새알粥	새알죽	false	false
새우醬	새우장	false	false
샙門	샙문	false	false
샛房	샛방	false	false
샛書房질	샛서방질	false	false
생水	생수	false	false
생水구녁	생숫구녁	false	false
생水꼬지	생수꼬지	false	false
생이方席	생이방석	false	false
생이銃	생이총	false	false
샤랑間	샤랑간	false	false
샹鐵	샹철	false	false
섕水	섕수	false	false
서堂주마니	서당공중이	false	false
서냉間	서냉간	false	false
서냥間	서냥간	false	false
서드레八月	서드레팔월	false	false
서리門	서리문	false	false
서슬木	서슬목	false	false
서실木	서실목	false	false
서왕堂	서왕당	false	false
석間	석간	false	false
선夫人	선부인	false	false
선낭堂	선낭당	false	false
선물稅	선물세	false	false
선항堂	선항당	false	false
설治粧	설치장	false	false
섬囊	섬낭	false	false
성낭匣	성낭갑	false	false
성낭桶	성낭통	false	false
성낭間	성낭간	false	false
성냐이桶	성냐이통	false	false
성냥廳	성냥청	false	false
성냥桶	성냥통	false	false
성넁이桶	성넁이통	false	false
성녕間	성녕간	false	false
성양間	성양간	false	false
성제姊妹	성제자매	false	false
성제間	성제간	false	false
성지間	성지간	false	false
세粥	세죽	false	false
세粥바가지	세죽바가지	false	false
세粥바가치	세죽바가치	false	false
세馬廏거름	세마구거름	false	false
세뎡節	세뎡절	false	false
세멘場	세멘장	false	false
세멘臺	세멘대	false	false
세멘道具	세멘도구	false	false
셋째仲父	셋째중부	false	false
셋째伯父	셋째백부	false	false
소廛머리	소전머리	false	false
소桶	소통	false	false
소粥바강이	소죽바강이	false	false
소粥박재이	소죽박재이	false	false
소粥박쟁이	소죽박쟁이	false	false
소粥통빼기	소죽통빼기	false	false
소網	소망	false	false
소藥	소약	false	false
소車	소차	false	false
소頭	소두	false	false
소馬廏間	소마구간	false	false
소馬廏창	소마구창	false	false
소갯張	소갯장	false	false
소경桶	소경통	false	false
소굼氣	소굼기	false	false
소나紙	소나지	false	false
소도방蓋	소도방개	false	false
소두방蓋	소두방개	false	false
소드랑蓋	소드랑개	false	false
소등蓋	소등개	false	false
소땅蓋	소땅개	false	false
소맷間	소맷간	false	false
소메桶	소메통	false	false
소상水	소상수	false	false
소양間	소양간	false	false
소왕間	소왕간	false	false
소욍間	소욍간	false	false
소이粥	소이죽	false	false
소입網	소입망	false	false
소주門	소주문	false	false
속太	속태	false	false
손床	손상	false	false
솔蟲	솔충	false	false
솔蟲버렝이	솔충버렝이	false	false
솔기症	솔기증	false	false
솟間	솟간	false	false
솟일大門	솟일대문	false	false
송벨式	송벨식	false	false
송신病나다	송신병나다	false	false
쇄粥	쇄죽	false	false
쇄물桶	쇄물통	false	false
쇄이桶	쇄이통	false	false
쇄죽桶	쇄죽통	false	false
쇠常눔	쇠상눔	false	false
쇠幕	쇠막	false	false
쇠粥바가치	쇠죽바가치	false	false
쇠粥젓이	쇠죽젓이	false	false
쇠粥주걱	쇠죽주걱	false	false
쇠粥쪽박	쇠죽쪽박	false	false
쇠足발	쇠족발	false	false
쇠鐵	쇠철	false	false
쇠馬廏廳	쇠마구청	false	false
쇠낭堂	쇠낭당	false	false
쇠손板	쇠손판	false	false
쇠양鐵	쇠양철	false	false
쇠양間	쇠양간	false	false
쇠왱間	쇠왱간	false	false
쇠입網	쇠입망	false	false
쇠처네醬	쇠처네장	false	false
쇠포場	쇠포장	false	false
쇡임數	쇡임수	false	false
쇳물桶	쇳물통	false	false
수中쇠	수중쇠	false	false
수門쩌귀	수문쩌귀	false	false
수구木	수구목	false	false
수근닥公論	수근닥공론	false	false
수근덕公論	수근덕공론	false	false
수랑筒	수랑통	false	false
수밋桃	수밋도	false	false
수수米	수수미	false	false
수영父母	수영부모	false	false
수이粥	수이죽	false	false
수지비粥	수지비죽	false	false
숙中쉬	숙중쉬	false	false
술藥	술약	false	false
술調査	술조사	false	false
술酒酊배이	술주정배이	false	false
술間	술간	false	false
숨筒	숨통	false	false
숫中쇠	숫중쇠	false	false
숫中쉐	숫중쉐	false	false
숫幕	숫막	false	false
숭악犯	숭악범	false	false
쉐幕	쉐막	false	false
쉐桶	쉐통	false	false
쉐粥	쉐죽	false	false
쉐網	쉐망	false	false
쉐고기炙	쉐고기적	false	false
쉐궤기炙	쉐궤기적	false	false
쉐기書房	쉐기서방	false	false
쉑임數	쉑임수	false	false
쉬桶	쉬통	false	false
쉬발油	쉬발유	false	false
쉬엄桶	쉬엄통	false	false
쉴桶	쉴통	false	false
슈발油	슈발유	false	false
스母	스모	false	false
스父母	스부모	false	false
슥三年	슥삼년	false	false
슬症	슬증	false	false
승錢	승전	false	false
승냥桶	승냥통	false	false
승냥間	승냥간	false	false
승녕間	승녕간	false	false
시粥	시죽	false	false
시개廛	시개전	false	false
시굼醬	시굼장	false	false
시늉病	시늉병	false	false
시동桶	시동통	false	false
시라구粥	시라구죽	false	false
시라리粥	시라리죽	false	false
시락粥	시락죽	false	false
시루밑方席	시루밑방석	false	false
시름草	시름초	false	false
시리方席	시리방석	false	false
시릿方席	시릿방석	false	false
시릿方시기	시릿방시기	false	false
시문社	시문사	false	false
시미깃間	시미깃간	false	false
시발油	시발유	false	false
시벽朝飯	시벽조반	false	false
시살門	시살문	false	false
시상事	시상사	false	false
시상天地	시상천지	false	false
시상煩	시상번	false	false
시상萬事	시상만사	false	false
시양所	시양소	false	false
시영父母	시영부모	false	false
시옹甁	시옹병	false	false
식재憂患	식재우환	false	false
신겡痛	신겡통	false	false
신겡質	신겡질	false	false
실가리粥	실가리죽	false	false
실농氏	실농씨	false	false
심壯士	심장사	false	false
심桶	심통	false	false
심罷허다	심파허다	false	false
심밤中이	심밤중이	false	false
싯房	싯방	false	false
싸門	싸문	false	false
싸랩門	싸랩문	false	false
싸룹門	싸룹문	false	false
싸르門	싸르문	false	false
싸릅門	싸릅문	false	false
싸리門짝	싸리문짝	false	false
싸리짝門	싸리짝문	false	false
싸립門	싸립문	false	false
싸립門짝	싸립문짝	false	false
싸릿門	싸릿문	false	false
싸무室	싸무실	false	false
쌀缸	쌀항	false	false
쌀門	쌀문	false	false
쌉쌀鳶	쌉쌀연	false	false
쌉짝門	쌉짝문	false	false
쌔립門	쌔립문	false	false
쌩亂離	쌩난리	false	false
쌩固執	쌩고집	false	false
쌩寡婦	쌩과부	false	false
쌩苦生	쌩고생	false	false
써럭草	써럭초	false	false
쏙內服	쏙내복	false	false
쏙病	쏙병	false	false
쏜手巾	쏜수건	false	false
쑤염魚	쑤염어	false	false
쑥中세	쑥중세	false	false
쑥査頓	쑥사돈	false	false
쑷中쇠	쑷중쇠	false	false
쑷中쐬	쑷중쐬	false	false
쒯毒	쒯독	false	false
쓰께板	쓰께판	false	false
쓰라기粥	쓰라기죽	false	false
쓰래기粥	쓰래기죽	false	false
쓸이板	쓸이판	false	false
씨父母	씨부모	false	false
씨라구粥	씨라구죽	false	false
씨락粥	씨락죽	false	false
씨락羹粥	씨락갱죽	false	false
씨래기粥	씨래기죽	false	false
씨레기桶	씨레기통	false	false
씰가리粥	씰가리죽	false	false
아初	아초	false	false
아구湯	아구탕	false	false
아네子	아네자	false	false
아렛張	아렛장	false	false
아룻房	아룻방	false	false
아리層	아리층	false	false
아리웃間	아리웃간	false	false
아릿代	아릿대	false	false
아릿房	아릿방	false	false
아릿間	아릿간	false	false
아옵數	아옵수	false	false
아척上食	아척상식	false	false
아척床	아척상	false	false
아츰上食	아츰상식	false	false
아츰床	아츰상	false	false
아칙朝飯	아칙조반	false	false
아쿠湯	아쿠탕	false	false
안中	안중	false	false
안侍下	안시하	false	false
안喪主	안상주	false	false
안廳	안청	false	false
안房구술	안방구숙	false	false
안服裝	안복장	false	false
안粥	안죽	false	false
안胎	안태	false	false
안방門	안방문	false	false
알兩班	알양반	false	false
알房	알방	false	false
알桶	알통	false	false
알량米	알량미	false	false
암中세	암중세	false	false
암中쇄	암중쇄	false	false
암中쇠	암중쇠	false	false
암中쉬	암중쉬	false	false
암粥가리	암죽가리	false	false
압실器	압실기	false	false
앙팡門	앙팡문	false	false
앞前이	앞전이	false	false
앞딧門	앞딧문	false	false
애三寸	애삼촌	false	false
애柑	애감	false	false
애燒酒	애소주	false	false
애番	애번	false	false
애醬	애장	false	false
애기丹楓	애기단풍	false	false
애기冬至	애기동지	false	false
애기將軍	애기장군	false	false
애장間	애장간	false	false
앵間	앵간	false	false
야소間	야소간	false	false
양囊주머니	양낭주마니	false	false
양板	양판	false	false
양넴간醬	양넴간장	false	false
양념醬물	양념장물	false	false
양녬醬	양녬장	false	false
양님醬	양님장	false	false
양님醬물	양님장물	false	false
양님간醬	양님간장	false	false
얘장間	얘장간	false	false
얭일虐	얭일학	false	false
어작船	어작선	false	false
언太	언태	false	false
언두幕	언두막	false	false
얼病들다	얼병들다	false	false
얼매間	얼매간	false	false
얼음板	얼음판	false	false
얼음車	얼음차	false	false
엄幕	엄막	false	false
엄머症	엄머증	false	false
업手巾	업수건	false	false
엇對答하다	엇대답하다	false	false
엉근宕巾	엉근탕건	false	false
에三寸	에삼촌	false	false
에叔母	에숙모	false	false
에叔父	에숙부	false	false
에四寸	에사촌	false	false
에固執	에고집	false	false
에固執재이	에고집재이	false	false
에孫女	에손녀	false	false
에孫子	에손자	false	false
에科	에과	false	false
에葬	에장	false	false
에通手	에통수	false	false
에骨髓	에골수	false	false
에비堂	에비당	false	false
에수廳	에수청	false	false
에양間	에양간	false	false
에장紙	에장지	false	false
엔便	엔편	false	false
엔기筒	엔기통	false	false
엔두幕	엔두막	false	false
엥間	엥간	false	false
여縮엄따	여축엄따	false	false
여縮엄시	여축엄시	false	false
여렴性	여렴성	false	false
여물倉庫	여물창고	false	false
여물庫間	여물곳간	false	false
여물廳	여물청	false	false
여미깃間	여미깃간	false	false
연장間	연장간	false	false
열매大王	열매대왕	false	false
엿房	엿방	false	false
옆네山보래기	옆네산보래기	false	false
예비堂	예비당	false	false
예양間	예양간	false	false
예젱이門	예젱이문	false	false
예청喪制	예청상제	false	false
예펜喪制	예펜상제	false	false
예펜査頓	예펜사돈	false	false
옌지瘡	옌지창	false	false
옝일瘧	옝일학	false	false
오叔母	오숙모	false	false
오番	오번	false	false
오가木	오가목	false	false
오고렝이글字	오고렝이글자	false	false
오구랑粥	오구랑죽	false	false
오냥間	오냥간	false	false
오다리塔	오다리탑	false	false
오더幕	오더막	false	false
오더幕집	오더막집	false	false
오도幕	오도막	false	false
오도幕살이	오도막살이	false	false
오도幕살이집	오도막살이집	false	false
오도幕집	오도막집	false	false
오두幕살이	오두막살이	false	false
오둥이雜둥이	오둥이잡둥이	false	false
오드幕	오드막	false	false
오드幕집	오드막집	false	false
오라버宅	오라버댁	false	false
오라부宅	오라부댁	false	false
오라분宅	오라분댁	false	false
오라붐宅	오라붐댁	false	false
오랍宅	오랍댁	false	false
오리方席	오리방석	false	false
오방草	오방초	false	false
오사러雜늠	오사러잡늠	false	false
오수馬	오수마	false	false
오양間	오양간	false	false
오유月	오유월	false	false
오이四寸	오이사촌	false	false
오이孫女	오이손녀	false	false
오이孫子	오이손자	false	false
오줌糞池	오줌분지	false	false
옥食器	옥식기	false	false
옥영木	옥영목	false	false
온固執	온고집	false	false
온냥間	온냥간	false	false
온데萬데	온데만데	false	false
올今年	올금년	false	false
옷당褓	옷당보	false	false
옷빈針	옷빈침	false	false
옹구幕	옹구막	false	false
옹구店	옹구점	false	false
옹구廛	옹구전	false	false
옹중石	옹중석	false	false
옻漆개	옻칠개	false	false
와랑다랑機械	와랑다랑기계	false	false
와릉機	와릉기	false	false
와살風	와살풍	false	false
왁왁沈沈하다	왁왁침침하다	false	false
완字	완자	false	false
왕망生員	왕망생원	false	false
왕창金	왕창금	false	false
왕천大金	왕천대금	false	false
왕천金	왕천금	false	false
왜三寸	왜삼촌	false	false
왜冷국	왜냉국	false	false
왜叔父	왜숙부	false	false
왜四寸	왜사촌	false	false
왜삼촌宅	왜삼촌댁	false	false
왜앙間	왜앙간	false	false
왜양間	왜양간	false	false
왱喇叭	왱나발	false	false
외冷국	외냉국	false	false
외匹	외필	false	false
외幕	외막	false	false
외柑	외감	false	false
외醬	외장	false	false
외동幕	외동막	false	false
외앙間	외앙간	false	false
외째기門	외째기문	false	false
왹양木	왹양목	false	false
왼兄弟	왼형제	false	false
왼두幕	왼두막	false	false
욋間	욋간	false	false
욍間	욍간	false	false
요中間	요중간	false	false
요常시럽다	요상시럽다	false	false
요물桶	요물통	false	false
요새間	요새간	false	false
요참番	요참번	false	false
요항數	요항수	false	false
욥錢	욥전	false	false
우層	우층	false	false
우明年	우명년	false	false
우雉	우치	false	false
우둥이雜둥이	우둥이잡둥이	false	false
우리前	우리전	false	false
우술草	우술초	false	false
우염堂	우염당	false	false
우치園	우치원	false	false
우펜函	우펜함	false	false
우펜局	우펜국	false	false
우펜所	우펜소	false	false
우펜物	우펜물	false	false
우푀딱紙	우푀딱지	false	false
운던手	운던수	false	false
운두幕	운두막	false	false
운정手	운정수	false	false
운판船	운판선	false	false
울幕	울막	false	false
울廳	울청	false	false
울牆	울장	false	false
울間	울간	false	false
울뚝症	울뚝증	false	false
울매間	울매간	false	false
울움褓따리	울움보따리	false	false
움窟	움굴	false	false
움매間	움매간	false	false
웃位	웃위	false	false
웃大枋	웃대방	false	false
웃親	웃친	false	false
웃錢	웃전	false	false
웃밥床	웃밥상	false	false
워曜日	워요일	false	false
원뒤幕	원뒤막	false	false
원들幕	원들막	false	false
원재彈	원재탄	false	false
월매間	월매간	false	false
웨三寸	웨삼촌	false	false
웨叔母	웨숙모	false	false
웨四寸	웨사촌	false	false
웨固執	웨고집	false	false
웨固執다리	웨고집다리	false	false
웨固執쟁이	웨고집쟁이	false	false
웨固執퉁이	웨고집퉁이	false	false
웨國	웨국	false	false
웨孫女	웨손녀	false	false
웨孫子	웨손자	false	false
웨幕	웨막	false	false
웨幕사리	웨막사리	false	false
웨床	웨상	false	false
웨廣木	웨광목	false	false
